transaction_amount_usd,latent_v1,latent_v2,latent_v3,latent_v4,device_trust_score,is_fraud
120.23,1.496,0.412,-0.027,-0.774,0.794,0
166.22,0.709,0.399,1.291,0.159,0.847,0
71.04,0.146,-0.389,0.877,-0.367,0.978,0
248.9,-0.774,-0.469,-0.192,2.25,0.729,0
101.2,1.089,0.189,1.295,1.912,0.828,0
57.82,1.991,-0.687,-1.699,-0.525,0.783,0
27.62,0.856,-0.359,-1.618,0.033,0.812,0
14.51,-0.192,0.845,-0.505,0.698,0.722,0
7.74,-1.595,0.899,1.299,-0.23,0.772,0
36.37,-0.025,1.216,-0.426,1.111,0.816,0
20.55,-0.044,0.216,-0.333,1.247,0.832,0
155.62,-0.52,-0.6,1.034,-0.665,0.808,0
42.69,0.667,-1.365,-0.399,0.102,0.853,0
30.25,-0.325,-1.907,0.195,0.396,0.972,0
96.69,0.258,0.73,-0.946,-1.397,0.795,0
29.68,2.022,-0.803,-0.522,-0.234,0.905,0
57.22,-1.726,2.185,0.145,0.961,0.968,0
65.73,-0.944,-1.355,2.593,1.913,0.899,0
26.61,1.158,0.66,-0.208,2.024,0.988,0
49.1,0.688,-0.928,-0.387,-1.07,0.731,0
23.72,0.755,0.741,0.388,0.361,0.822,0
959.7,-7.09,8.0,-5.893,4.874,0.366,1
52.7,-0.962,-0.711,-0.498,0.554,0.968,0
98.56,0.127,0.932,0.949,1.514,0.941,0
158.6,1.767,1.197,0.519,-1.394,0.867,0
34.04,0.654,-0.723,0.354,-0.913,0.933,0
138.14,0.592,0.336,-0.294,-0.212,0.878,0
151.84,0.488,0.086,0.651,0.959,0.717,0
14.69,-0.628,0.593,-0.226,0.314,0.926,0
9.18,0.835,-1.452,-1.084,-0.659,0.99,0
99.49,-0.73,-0.162,1.692,1.178,0.937,0
33.94,-0.043,0.344,-0.981,-1.321,0.851,0
239.59,0.523,1.594,-0.239,-0.23,0.846,0
637.05,-4.705,5.524,-5.085,2.748,0.417,1
72.0,-1.159,-1.182,-0.08,-1.1,0.929,0
299.07,-1.276,0.006,1.106,0.788,0.721,0
166.33,-0.107,1.283,1.735,0.491,0.896,0
6.42,-0.366,1.563,1.519,0.253,0.799,0
122.46,-2.067,-0.971,0.207,-0.074,0.924,0
6.73,0.962,-1.486,-1.466,0.762,0.829,0
25.24,0.025,-0.65,0.578,-2.062,0.974,0
18.15,1.832,-0.33,-0.17,2.694,0.803,0
36.54,1.404,-1.556,0.495,-0.606,0.867,0
31.65,0.556,0.001,2.069,-0.771,0.762,0
232.76,0.867,0.327,0.972,-0.504,0.81,0
29.77,-0.064,0.681,0.017,0.215,0.92,0
5.6,1.726,-0.024,-0.532,0.44,0.822,0
51.17,-0.134,-0.933,-0.608,0.935,0.825,0
280.67,0.083,-0.425,0.849,0.793,0.908,0
115.18,0.054,-0.698,-0.167,0.117,0.703,0
148.23,-0.674,1.63,1.635,-0.12,0.894,0
146.81,-0.497,0.412,-0.774,-0.88,0.937,0
146.49,2.694,-0.155,-0.529,0.923,0.715,0
61.01,-0.586,-0.18,1.054,0.432,0.893,0
52.05,-0.907,-0.737,1.167,1.498,0.793,0
6.75,0.354,-1.291,0.097,-1.367,0.848,0
83.73,0.801,-0.37,1.806,-0.502,0.884,0
15.59,0.88,2.129,1.614,1.195,0.763,0
26.85,-0.878,-0.151,-1.913,1.365,0.785,0
37.26,-0.406,-1.342,0.644,-0.966,0.736,0
256.7,0.501,0.925,-0.549,-0.717,0.771,0
36.64,-0.42,0.067,-1.383,-0.642,0.876,0
362.94,-2.667,0.634,1.238,-0.573,0.721,0
278.12,-1.735,-0.764,-0.794,1.2,0.813,0
19.69,1.678,0.161,0.196,-0.101,0.756,0
10.83,0.978,0.404,1.854,1.963,0.828,0
358.0,0.164,-0.566,0.134,-1.442,0.926,0
29.08,0.538,-0.127,0.419,1.506,0.764,0
52.08,0.627,0.536,0.76,-1.197,0.728,0
7.0,-1.5,0.265,0.195,-0.357,0.844,0
140.23,1.231,0.878,-1.09,-0.887,0.874,0
23.98,0.098,1.35,0.595,-1.298,0.974,0
12.28,-0.462,-2.11,0.293,2.791,0.965,0
129.43,-0.017,0.356,-0.156,0.618,0.77,0
26.81,-1.292,-0.033,-1.106,1.453,0.794,0
57.58,-1.135,0.135,0.652,0.354,0.781,0
21.91,-0.688,0.567,0.116,-0.447,0.77,0
21.02,0.008,1.341,0.187,-0.337,0.959,0
20.13,-0.415,1.702,0.825,0.979,0.708,0
21.74,0.747,-0.05,1.198,-1.468,0.704,0
110.55,1.551,0.742,0.486,-0.757,0.91,0
102.65,-0.704,-0.674,-1.034,0.548,0.892,0
62.66,-1.534,-0.871,0.012,0.665,0.863,0
258.38,0.352,0.118,1.049,-0.556,0.948,0
31.92,1.572,-0.634,0.241,-0.378,0.732,0
213.99,0.555,-1.641,-0.346,-0.574,0.817,0
61.74,2.024,-2.494,0.476,-1.294,0.856,0
20.25,0.691,-1.075,-1.108,-1.295,0.738,0
77.83,1.289,-1.154,0.542,1.545,0.78,0
65.39,0.4,-0.246,-0.042,1.586,0.98,0
72.26,-0.662,-0.281,1.123,0.136,0.951,0
83.86,1.63,-1.156,-0.492,1.458,0.838,0
563.61,-3.093,4.832,-4.519,4.247,0.206,1
79.61,-0.655,0.639,-0.496,0.286,0.959,0
18.73,1.087,1.6,0.277,1.49,0.717,0
109.01,-1.543,-1.003,0.005,0.026,0.906,0
68.52,0.751,0.804,1.828,-0.356,0.931,0
45.09,0.486,-0.044,-0.061,-0.172,0.841,0
5.12,-0.297,0.555,0.747,-0.565,0.781,0
96.11,0.504,0.554,-0.084,0.057,0.723,0
36.14,0.001,-0.546,1.14,-2.103,0.787,0
61.53,-1.064,-0.577,1.34,1.154,0.94,0
181.58,1.037,1.131,-0.575,0.673,0.803,0
18.35,0.594,-0.658,-0.355,-1.659,0.744,0
101.3,-0.821,1.355,-0.687,0.752,0.901,0
116.28,-0.249,-0.427,-0.913,-1.762,0.962,0
23.5,0.772,0.677,0.477,-2.838,0.97,0
45.39,1.287,0.299,0.194,-0.679,0.772,0
203.54,-0.729,-1.157,-0.946,0.325,0.827,0
24.42,1.308,-1.434,0.449,0.547,0.962,0
36.73,-0.188,0.795,-1.068,1.889,0.824,0
72.24,1.172,-0.577,1.433,1.009,0.767,0
301.86,-1.087,0.575,-0.701,0.538,0.718,0
68.74,-1.337,0.23,0.464,-0.158,0.783,0
19.37,-1.096,0.736,-2.159,0.952,0.979,0
53.2,0.62,0.117,-0.39,1.106,0.873,0
44.96,-1.123,-0.326,1.431,2.229,0.755,0
71.33,0.854,-0.039,-1.062,0.219,0.859,0
21.97,-0.92,-1.968,-1.662,-0.608,0.93,0
86.74,1.428,-1.512,-0.225,-0.61,0.933,0
60.13,0.161,0.868,2.211,-1.565,0.942,0
26.29,0.267,1.049,-0.384,0.206,0.922,0
36.64,0.042,1.404,1.411,-1.282,0.877,0
103.88,-0.157,0.841,-0.508,1.361,0.963,0
72.02,-0.631,0.282,0.886,0.308,0.752,0
118.76,0.305,-0.755,-0.018,-0.493,0.779,0
59.5,0.026,-0.108,-1.515,0.341,0.888,0
188.26,0.786,-0.527,-0.213,0.074,0.809,0
65.25,-0.921,1.002,-0.782,-0.247,0.753,0
61.84,1.58,-0.031,-0.856,0.648,0.873,0
6.77,1.409,-0.541,1.143,-0.342,0.983,0
84.43,-0.345,-1.017,0.453,1.121,0.928,0
141.76,-0.458,0.688,0.358,0.863,0.784,0
376.09,0.099,0.597,-0.483,0.695,0.821,0
22.28,-0.697,3.506,0.652,-1.084,0.734,0
10.41,-1.368,-1.746,-1.14,-0.849,0.798,0
20.16,0.835,-0.199,0.713,-1.065,0.741,0
42.13,0.443,-0.181,1.773,-0.67,0.875,0
17.92,-0.176,0.503,-0.062,-0.141,0.797,0
13.27,-1.53,1.198,1.27,0.938,0.75,0
15.07,-0.458,-0.628,0.499,-0.952,0.822,0
70.6,-0.452,-1.065,1.247,1.073,0.896,0
73.28,0.01,0.631,-1.598,-0.32,0.729,0
72.53,0.256,-1.969,0.5,-0.435,0.99,0
38.08,-0.787,0.743,1.464,0.892,0.915,0
24.73,-0.256,1.129,0.221,-1.475,0.95,0
295.18,-0.242,-0.825,-0.777,-0.325,0.956,0
86.23,-0.525,1.213,-1.702,-0.838,0.827,0
85.12,1.251,-0.026,-0.071,0.935,0.77,0
251.83,0.795,1.334,-0.247,0.143,0.72,0
19.13,-0.25,-1.112,0.171,-0.165,0.868,0
44.04,0.148,-0.7,0.332,-0.524,0.933,0
71.74,0.399,-0.487,-1.031,-0.714,0.836,0
222.55,0.56,-0.28,-0.933,0.599,0.792,0
17.46,-1.224,-0.935,0.896,1.048,0.977,0
114.56,1.091,1.095,-0.354,0.665,0.787,0
119.9,0.194,-0.128,-1.871,0.326,0.925,0
36.83,-0.762,0.329,0.112,-1.723,0.947,0
22.38,1.024,0.019,0.906,0.537,0.934,0
135.68,-0.275,-0.989,1.57,0.768,0.976,0
55.8,0.397,-0.854,-0.338,1.326,0.728,0
20.72,-0.005,0.375,1.26,-0.008,0.859,0
14.12,-0.558,-1.392,0.803,-0.256,0.846,0
316.72,-3.101,7.711,-4.805,5.395,0.139,1
144.02,0.348,-0.164,-0.688,-0.517,0.843,0
9.41,-0.005,-0.55,-0.208,-1.876,0.814,0
17.37,1.672,0.633,-0.977,1.615,0.74,0
63.83,-0.079,0.985,-1.134,-1.036,0.96,0
21.62,1.806,0.296,-0.472,-0.106,0.766,0
202.27,1.35,0.099,0.664,0.083,0.964,0
61.06,0.914,-1.634,-0.019,2.05,0.938,0
22.21,1.247,-1.108,-0.373,-1.572,0.979,0
88.57,0.643,1.574,0.064,-1.153,0.773,0
568.08,-0.881,-0.762,0.208,2.35,0.706,0
16.79,-0.072,1.374,-0.114,-1.162,0.773,0
26.51,-0.122,0.406,-0.659,0.791,0.819,0
173.52,0.918,-1.942,-2.358,0.833,0.885,0
59.49,-0.093,-1.0,1.687,0.656,0.819,0
118.06,0.364,-0.876,-1.746,0.742,0.747,0
41.04,-1.388,0.183,0.064,-0.483,0.929,0
28.93,-2.482,0.631,0.465,-1.23,0.988,0
43.64,-1.934,0.589,-1.174,1.573,0.854,0
94.86,-0.101,-0.219,-1.706,-0.286,0.714,0
12.71,-0.459,-0.636,0.392,0.131,0.787,0
169.26,0.603,0.008,0.596,-0.078,0.833,0
69.19,0.626,0.856,-1.267,1.825,0.93,0
256.68,0.022,-0.125,0.371,0.888,0.932,0
196.62,0.838,0.969,0.337,-1.548,0.906,0
35.71,-0.278,-0.599,0.44,0.316,0.965,0
45.48,-1.268,-1.732,1.503,-1.123,0.804,0
6.75,-1.476,-0.326,-0.03,-0.478,0.76,0
56.24,0.714,-1.53,0.023,0.234,0.888,0
218.92,-1.088,-0.411,-0.704,-1.573,0.887,0
5.39,0.436,-0.757,0.149,-0.111,0.792,0
38.64,-0.335,-1.314,0.989,1.345,0.894,0
185.24,0.061,-1.048,0.828,1.371,0.83,0
6.47,-0.808,-0.331,-1.258,-0.289,0.926,0
179.4,0.251,-2.441,0.048,0.613,0.989,0
18.03,-0.009,1.135,-0.1,0.397,0.977,0
17.92,-1.003,0.586,0.787,-0.714,0.809,0
5.61,-1.429,-0.451,-0.998,0.599,0.944,0
31.41,-1.564,-0.828,-0.764,0.276,0.839,0
39.61,-0.364,0.362,0.05,-0.955,0.987,0
7.97,-2.259,-0.771,-1.267,-1.208,0.96,0
6.63,-0.735,0.818,-1.269,-1.855,0.788,0
13.35,-0.345,-0.66,-0.245,0.216,0.915,0
33.98,-0.183,0.979,0.264,-1.26,0.865,0
44.65,-0.912,-0.097,-0.603,1.342,0.755,0
61.12,-0.264,1.125,-0.87,-1.562,0.936,0
5.89,0.73,-0.979,-1.7,-0.945,0.953,0
216.9,0.222,0.387,0.344,-1.079,0.708,0
109.75,0.847,0.684,0.433,-1.105,0.752,0
254.13,-0.651,0.282,0.546,-1.046,0.838,0
118.3,0.917,-1.273,0.175,-1.296,0.978,0
89.1,0.488,-0.768,-1.849,0.292,0.751,0
21.63,-0.952,-0.084,-0.035,1.025,0.827,0
49.47,0.43,-2.232,-0.753,2.345,0.96,0
37.49,-1.712,0.67,-0.407,0.259,0.755,0
142.31,0.457,-1.151,0.024,0.49,0.754,0
37.87,-0.486,1.06,0.907,0.731,0.845,0
134.95,0.176,-1.993,-0.91,0.511,0.779,0
94.73,-0.093,2.159,-0.088,1.445,0.956,0
118.17,-0.909,-1.609,0.722,0.307,0.752,0
66.45,-0.357,-0.617,-0.519,0.228,0.892,0
201.41,0.194,0.114,-0.175,-0.831,0.967,0
24.26,0.047,0.747,-0.115,-0.92,0.795,0
33.18,-1.144,2.891,-0.878,-0.038,0.933,0
60.82,0.429,0.424,0.174,0.275,0.731,0
107.83,-0.917,0.059,-0.537,0.184,0.794,0
44.51,-1.279,-0.074,-1.616,1.95,0.975,0
238.91,1.952,0.885,-0.369,-0.484,0.961,0
107.1,0.296,-1.31,-0.19,0.533,0.754,0
247.06,-2.362,-1.105,0.526,-0.312,0.945,0
48.84,-0.054,-0.473,-0.309,-0.276,0.814,0
13.87,-1.14,-0.333,-0.516,0.231,0.859,0
131.08,0.103,0.234,-0.863,0.702,0.83,0
324.25,0.355,0.328,0.329,0.994,0.916,0
42.8,-1.603,0.662,0.168,-0.963,0.802,0
79.39,1.625,2.257,-0.163,-1.028,0.935,0
220.35,-3.984,-1.084,-4.34,5.151,0.09,1
175.32,0.514,0.673,1.605,-0.211,0.839,0
118.4,1.127,-0.142,2.038,0.648,0.744,0
59.32,0.206,-0.819,0.441,0.659,0.81,0
436.99,1.04,0.538,0.08,1.325,0.806,0
102.43,1.762,1.229,-0.853,-1.879,0.862,0
160.39,-0.455,0.314,1.186,-2.032,0.905,0
264.78,1.496,0.829,0.819,-0.444,0.831,0
551.23,0.67,-0.485,-0.109,0.574,0.981,0
88.8,1.313,-0.365,-1.038,-0.907,0.89,0
47.08,0.654,1.071,0.891,-0.198,0.819,0
110.31,2.012,0.124,1.789,-1.049,0.775,0
53.49,1.042,0.253,2.017,-0.484,0.75,0
9.96,1.337,0.08,-0.094,-0.289,0.892,0
16.91,0.211,-1.573,-2.511,-0.313,0.96,0
11.34,1.162,0.222,-1.303,-1.774,0.802,0
83.66,0.759,0.569,1.635,-0.629,0.966,0
220.57,0.939,1.4,-1.337,0.133,0.736,0
61.52,0.264,-1.169,0.382,2.174,0.711,0
10.05,-0.204,-0.095,1.417,1.259,0.751,0
218.88,-0.618,0.688,-2.953,-1.004,0.801,0
149.65,-0.2,-0.924,-1.085,-2.496,0.95,0
25.92,0.247,-0.832,-1.429,-0.374,0.805,0
30.56,0.129,-0.872,1.286,-1.046,0.935,0
32.82,0.69,0.517,-0.638,0.584,0.902,0
169.45,-0.032,0.577,-0.076,0.404,0.763,0
66.32,-0.584,2.08,-1.937,1.552,0.852,0
264.17,-1.68,-0.001,-0.746,1.189,0.937,0
9.97,-0.667,-0.276,0.246,-0.645,0.812,0
179.39,-1.881,0.151,0.807,1.438,0.932,0
92.69,0.491,-0.959,-0.781,-2.299,0.967,0
42.93,-1.578,1.294,-0.103,-0.896,0.873,0
49.49,1.182,-0.403,0.929,-0.21,0.758,0
26.27,-0.232,-0.399,0.061,1.608,0.832,0
79.58,0.459,0.21,0.53,-0.45,0.902,0
6.24,0.544,-1.38,3.382,0.291,0.767,0
100.53,-0.695,-1.469,1.456,-1.11,0.726,0
24.56,-0.189,-0.144,0.473,-1.292,0.912,0
96.77,-0.66,-0.037,0.627,0.256,0.902,0
25.91,1.513,1.51,0.575,0.766,0.741,0
41.31,-0.069,2.264,-0.531,0.434,0.75,0
156.08,1.484,1.589,2.667,-0.798,0.875,0
297.11,-0.686,-0.666,0.167,-0.467,0.859,0
15.02,-1.106,-0.466,0.362,-0.135,0.898,0
5.65,-0.257,1.809,1.403,0.082,0.904,0
28.75,2.526,1.365,-1.3,-0.198,0.765,0
33.05,1.135,1.114,1.775,0.678,0.985,0
46.34,-0.906,1.37,-0.741,-0.409,0.832,0
63.15,0.868,-0.948,0.689,-0.449,0.752,0
43.9,1.388,1.611,1.0,0.265,0.952,0
72.11,-0.126,1.318,-0.963,0.982,0.799,0
103.48,-0.839,-0.044,0.423,-0.618,0.795,0
65.23,0.765,0.812,1.521,0.574,0.743,0
44.54,-0.813,-0.089,-0.847,-0.768,0.769,0
62.88,-0.991,0.218,0.266,0.865,0.873,0
375.98,0.637,0.19,-0.972,-0.8,0.85,0
65.39,0.736,-1.008,1.899,-0.43,0.838,0
326.88,0.186,-0.44,1.298,-0.184,0.929,0
141.89,-0.11,-1.505,-0.827,0.712,0.733,0
93.26,0.044,0.21,0.583,1.82,0.927,0
321.33,-2.283,1.211,0.217,-1.03,0.93,0
69.78,1.746,-1.021,-0.849,-1.293,0.988,0
91.01,0.233,0.282,0.987,0.441,0.783,0
91.16,1.753,1.297,-0.529,-0.787,0.783,0
83.3,-0.735,-1.028,-0.097,-0.444,0.942,0
1163.29,-4.678,2.609,-5.567,2.234,0.372,1
93.48,0.402,1.383,-0.841,-0.749,0.703,0
134.08,0.442,0.572,0.015,-0.025,0.713,0
14.49,-1.066,-2.661,0.558,0.982,0.744,0
26.79,-0.659,-0.375,1.006,-0.935,0.77,0
158.34,-1.994,-0.343,1.639,-0.685,0.85,0
5.62,0.197,1.542,-0.793,0.011,0.769,0
132.76,0.073,0.982,-0.52,-0.173,0.898,0
32.74,0.159,-0.425,-0.308,-0.009,0.732,0
107.11,-0.574,-0.263,0.151,1.606,0.789,0
49.29,1.4,-0.878,1.468,1.244,0.93,0
89.78,-1.832,-1.352,0.284,-0.387,0.921,0
29.03,0.258,1.049,-0.372,-0.016,0.811,0
92.0,-0.086,-0.874,1.695,2.406,0.713,0
273.08,0.21,0.493,-0.104,-0.142,0.753,0
67.31,0.66,-0.985,-0.354,0.033,0.916,0
22.79,-0.475,1.066,-0.871,-0.167,0.903,0
33.25,-0.311,-0.557,-0.19,-0.11,0.982,0
10.26,0.405,0.539,-0.152,-0.039,0.702,0
24.39,-3.107,-0.452,1.431,0.449,0.809,0
19.86,-0.597,1.07,0.969,-0.781,0.971,0
214.5,0.01,-1.134,-0.627,-0.59,0.958,0
297.18,-0.702,0.366,1.349,-0.06,0.866,0
17.09,0.209,-0.189,1.859,0.244,0.808,0
69.63,-0.963,0.514,0.284,-0.378,0.945,0
98.8,-0.473,-0.623,-0.256,0.498,0.937,0
33.63,-0.482,-0.56,2.346,-1.235,0.794,0
77.81,0.658,2.692,1.057,1.338,0.96,0
57.29,0.249,2.026,-1.107,1.187,0.743,0
97.84,-0.274,-1.601,-3.265,-1.2,0.874,0
7.54,-1.31,-0.317,0.236,-0.576,0.792,0
27.16,1.337,-1.727,1.154,1.365,0.95,0
25.98,-0.781,0.268,2.226,1.271,0.763,0
47.25,-0.294,0.273,0.722,-0.109,0.846,0
114.77,-0.475,0.525,0.7,-0.763,0.918,0
10.28,-0.939,-1.642,-0.289,1.217,0.969,0
488.33,0.666,1.124,-0.654,-0.163,0.866,0
43.16,1.343,-1.067,1.626,-0.234,0.815,0
18.9,0.628,-0.054,-0.578,0.592,0.813,0
228.4,-0.357,-0.546,0.479,-1.604,0.819,0
12.08,-0.788,0.254,0.163,2.481,0.843,0
10.94,-0.957,1.94,1.701,-1.568,0.876,0
6.29,-0.34,-0.484,0.771,1.788,0.92,0
119.7,-0.355,1.017,1.014,-0.475,0.769,0
57.56,-1.353,-0.434,-1.07,0.804,0.974,0
43.95,-1.221,1.299,0.49,0.404,0.73,0
224.12,0.947,0.319,-1.013,0.627,0.877,0
13.1,-0.773,1.662,0.67,1.007,0.89,0
14.53,0.19,0.11,-1.937,1.964,0.981,0
58.03,-1.315,1.464,1.379,0.854,0.881,0
66.43,0.983,-1.366,0.224,0.584,0.976,0
79.31,1.441,-0.189,-0.38,-1.086,0.835,0
35.13,-0.677,-0.207,-0.585,-1.074,0.931,0
22.13,-0.535,-0.189,2.095,1.075,0.951,0
150.34,-0.71,-0.42,-0.277,0.105,0.74,0
61.54,0.596,-0.573,1.922,1.25,0.834,0
30.14,1.608,0.663,0.089,-2.325,0.944,0
18.68,-2.056,0.613,-0.702,0.301,0.719,0
114.62,0.792,0.281,2.716,1.778,0.905,0
38.21,-0.737,-1.174,-1.476,-0.358,0.862,0
186.03,0.508,-3.227,-0.229,-1.052,0.812,0
41.84,0.071,0.658,-0.91,0.589,0.89,0
186.62,-0.858,-0.497,0.328,-0.716,0.762,0
98.47,0.381,0.907,0.191,-0.99,0.814,0
40.75,0.487,-0.206,-0.601,0.398,0.838,0
37.56,-1.107,-1.351,-0.515,2.472,0.762,0
96.8,1.211,-1.307,1.517,-0.882,0.894,0
65.43,-0.35,1.838,-0.072,-0.087,0.771,0
10.55,-0.886,1.412,-0.496,1.905,0.772,0
18.99,1.004,-0.108,0.288,-1.309,0.979,0
91.16,1.724,-0.478,0.337,1.21,0.953,0
66.44,2.498,0.03,1.324,0.515,0.939,0
7.35,0.857,0.705,1.066,1.0,0.712,0
54.59,0.425,-1.453,0.619,0.746,0.879,0
6.6,0.912,0.747,0.927,0.777,0.825,0
436.42,0.422,1.453,0.264,1.305,0.853,0
38.88,0.083,-1.666,-1.515,0.461,0.968,0
74.26,-2.597,1.069,1.077,-1.383,0.876,0
79.65,-1.334,0.108,0.198,-1.798,0.929,0
53.08,-0.86,1.829,0.369,-0.791,0.76,0
65.46,0.428,-0.192,-0.426,-1.446,0.978,0
37.62,-1.37,1.081,0.278,-0.848,0.966,0
56.21,1.37,1.587,1.8,-1.33,0.775,0
45.36,1.091,-0.173,1.263,-1.417,0.762,0
29.74,1.238,0.701,-2.029,-0.466,0.964,0
17.41,0.959,1.114,0.414,0.181,0.911,0
35.51,-1.197,-1.611,0.208,-0.443,0.912,0
162.77,1.708,0.405,1.06,-0.851,0.8,0
203.17,-0.494,-0.903,1.542,-0.007,0.917,0
25.11,-0.44,-0.798,2.902,-1.209,0.824,0
97.47,0.626,-0.102,0.736,-1.382,0.877,0
33.11,-1.78,-1.169,-0.09,-1.294,0.812,0
21.69,-2.185,-1.401,1.34,0.957,0.973,0
12.74,2.265,0.595,1.302,-0.422,0.899,0
366.88,-0.187,0.413,-1.894,0.546,0.771,0
19.05,0.997,-1.552,0.055,0.448,0.854,0
8.05,0.085,0.897,-0.182,-1.252,0.989,0
35.94,-0.578,-0.349,-0.801,0.189,0.922,0
218.87,-0.898,0.13,1.288,0.295,0.856,0
179.77,-0.637,0.86,-1.407,-0.558,0.972,0
49.19,1.275,0.846,0.746,0.865,0.784,0
103.48,2.205,1.11,-0.181,0.371,0.827,0
22.56,-0.342,-0.424,0.814,0.104,0.795,0
38.21,-1.965,0.88,-0.225,0.755,0.842,0
69.79,0.327,1.443,-0.489,-0.339,0.972,0
142.47,0.53,2.543,0.636,-0.843,0.705,0
140.27,-0.722,-0.488,-1.82,-0.159,0.988,0
78.73,-1.45,0.345,-0.984,-0.239,0.921,0
39.19,-0.685,1.346,0.136,0.42,0.725,0
71.09,0.406,-0.43,0.318,0.604,0.988,0
13.04,1.907,0.471,0.957,0.661,0.966,0
43.15,-0.124,-0.413,-1.09,0.653,0.935,0
26.09,0.005,-0.284,-0.864,1.301,0.917,0
54.04,-0.818,1.508,0.084,0.861,0.801,0
41.48,0.258,-1.014,1.329,0.364,0.758,0
34.21,-0.289,-0.568,0.495,-0.077,0.889,0
134.82,-0.867,-0.426,-0.865,-0.864,0.869,0
40.51,1.292,-0.988,-1.088,0.561,0.966,0
23.91,-0.819,1.274,-0.717,-2.138,0.951,0
17.84,-0.13,-0.592,0.147,-0.349,0.92,0
168.97,0.326,0.191,-0.001,-1.397,0.988,0
102.27,0.389,0.732,0.349,-0.202,0.894,0
219.12,0.71,-0.088,-1.427,-0.179,0.744,0
437.23,-0.949,-0.464,0.087,0.99,0.883,0
222.27,1.248,0.047,0.202,-0.379,0.892,0
23.09,-1.568,-0.931,0.178,-0.849,0.988,0
74.7,-0.56,0.055,0.042,-1.141,0.986,0
182.85,0.547,-2.031,1.878,0.534,0.899,0
137.57,-0.043,-0.772,-0.025,0.836,0.718,0
27.13,-0.823,0.157,-1.81,-0.808,0.936,0
14.92,-0.859,1.68,-1.337,0.399,0.877,0
100.27,1.521,1.67,0.056,0.475,0.971,0
100.7,0.422,1.717,0.292,-0.954,0.935,0
123.86,-0.822,-0.863,0.951,-0.533,0.747,0
23.63,0.245,1.103,0.669,-0.462,0.933,0
14.05,1.338,0.869,0.992,0.96,0.749,0
37.17,-0.338,0.991,-1.18,-1.315,0.821,0
45.4,-0.789,0.124,-1.151,0.662,0.714,0
13.89,0.045,-2.043,-0.019,0.142,0.852,0
105.98,-1.769,0.23,0.174,0.605,0.84,0
78.77,-0.653,0.469,1.826,0.671,0.949,0
44.92,1.794,-0.769,-1.001,0.056,0.931,0
75.63,-0.469,0.402,1.557,0.224,0.987,0
188.4,-0.395,0.57,-0.33,0.338,0.757,0
14.92,-0.403,-0.574,0.994,0.19,0.821,0
72.17,-0.52,-0.741,-0.254,-1.032,0.871,0
33.4,-0.593,0.556,-1.178,-1.636,0.966,0
96.41,-0.616,-1.017,1.249,-0.057,0.791,0
45.16,-0.688,-0.394,0.763,-0.017,0.729,0
54.42,1.381,0.976,0.897,-0.061,0.819,0
66.35,0.202,1.923,-0.58,-0.986,0.727,0
53.17,-0.924,0.265,0.824,0.274,0.798,0
26.34,0.321,0.657,-0.208,-0.893,0.895,0
77.61,1.124,1.984,-0.621,1.031,0.905,0
406.15,1.288,-0.487,-0.826,-0.961,0.971,0
7.23,-0.091,-1.506,1.689,-1.284,0.756,0
11.22,0.422,-2.263,2.045,1.249,0.859,0
28.97,-0.242,0.155,0.635,-0.801,0.781,0
62.82,0.083,-2.059,1.306,-1.465,0.958,0
91.35,1.864,1.773,1.394,-0.016,0.715,0
188.94,1.116,0.276,0.361,-0.62,0.821,0
102.14,-1.07,0.408,-1.792,0.118,0.863,0
118.85,0.032,-0.84,-1.502,0.864,0.976,0
67.44,-2.192,0.732,1.986,1.341,0.741,0
83.25,0.122,0.154,-0.496,-0.419,0.829,0
87.16,-0.429,0.561,2.181,-0.301,0.829,0
56.47,2.52,-1.909,0.076,-1.513,0.774,0
24.22,-1.955,1.219,0.431,-0.427,0.933,0
40.34,0.09,2.086,-0.448,0.426,0.814,0
23.12,1.038,1.179,1.841,0.445,0.885,0
132.34,-0.413,-1.514,-0.231,-1.145,0.903,0
104.93,-1.016,1.112,-1.18,1.445,0.974,0
40.75,1.449,0.597,-0.134,0.875,0.805,0
52.78,1.146,-1.313,0.922,0.141,0.729,0
62.88,-0.45,0.014,0.199,-0.903,0.736,0
18.76,0.744,0.807,0.484,-0.439,0.909,0
144.37,-1.954,0.211,1.933,0.972,0.797,0
130.27,0.126,-0.183,-0.002,-0.514,0.95,0
12.69,-1.235,0.064,-0.781,0.586,0.788,0
63.38,1.382,0.435,-0.458,-0.336,0.84,0
19.6,0.681,1.745,-0.089,0.049,0.98,0
5.0,1.193,-1.159,0.146,-0.756,0.96,0
73.91,-1.652,1.111,0.36,0.14,0.805,0
117.7,-1.34,-1.024,0.533,-0.495,0.775,0
33.3,0.175,-0.028,-1.419,-1.385,0.94,0
36.78,-0.426,-1.476,-0.087,0.038,0.808,0
41.13,0.744,-1.23,0.786,-1.547,0.846,0
25.81,-0.755,-0.535,0.152,-0.564,0.895,0
20.43,0.181,0.043,-0.018,-0.802,0.913,0
9.0,-1.01,-0.345,-0.785,-0.012,0.851,0
6.66,-0.093,1.765,-1.386,-0.187,0.805,0
22.06,-0.817,0.639,-1.474,0.781,0.891,0
71.09,1.803,-0.798,1.237,-0.324,0.912,0
71.12,-0.758,0.056,-1.947,0.888,0.857,0
93.54,1.368,1.142,-0.707,0.324,0.756,0
